Nr,R_x,f_1,f_2,Generation,Rank
111,29-23-69-18-54-36-45-34-35-51*13-33-22-19-66-38-69-0-2-50-43*40-7-53-47-6-56-28-8-26-49*26-16-10-52-64-58-45-36-54-32*41-45-22-33-50-2-14-60-44-61*21-63-6-35-34-45-36-54-5-65*47-6-56-28-8-26-16-1-11-68*37-65-5-67-27-25-4-7-40-46*45-58-64-52-8-26-49-15-42-62*31-9-59-17-20-33-22-38-54-5*10-55-52-64-58-45-36-54-5-37*52-64-58-45-36-54-18-39-48-3*21-24-30-63-6-47-53-7-40-46*7-4-25-12-41-34-57-35-6-47*49-26-8-51-34-41-45-36-54-18*,34.0583178,536,0,2
112,3-38-22-33-20-55-16-1-49-15*3-23-50-43-20-55-10-16-26-49*57-35-64-52-20-17-61-44-60-14*63-6-35-34-45-36-38-66-48-29*28-8-56-51-58-45-36-54-5-37*8-56-6-35-34-25-12-4-7-53-47*42-62-21-63-6-35-57-34-45-36*31-11-9-59-17-20-33-22-38-19*24-30-26-8-52-64-58-45-36-54*28-8-51-34-41-45-36-54-18-39*46-40-7-4-25-27-67-5-37-65*13-43-17-50-2-0-23-69-38-22*4-12-41-34-35-51-8-26-1-11*32-54-19-38-22-33-20-17-59-9-68*24-63-6-35-58-45-36-38-19-66-48*,29.899526,548,0,2
113,18-54-38-22-33-20-17-59-9-68*36-45-58-64-52-8-26-49-15-42*69-23-2-50-43-61-17-44-60-14*50-43-17-10-16-26-30-24-21-63*53-7-40-4-12-25-34-35-6-56*28-8-56-51-35-34-45-36-54-18-39*12-41-34-35-51-56-8-26-49-15*37-5-54-19-38-22-33-43-61-44*62-15-49-26-8-51-34-41-45-36*57-35-51-8-26-1-68-9-31-11*4-25-12-41-45-22-13-50-2-14*26-16-10-55-20-43-50-0-69-29-3*9-68-1-26-8-56-6-47-53-40*32-65-5-67-27-25-4-7-40-46*15-49-26-16-10-20-33-22-38-66-48*,29.94345255,544,0,2
114,27-41-34-58-64-52-20-17-61-44*48-3-66-38-36-45-58-35-6-63-24*29-3-66-19-36-45-34-35-6-63*67-27-41-34-51-56-8-26-1-68*21-6-35-57-34-41-45-36-54-32-65*1-26-8-52-64-58-45-36-54-18*31-1-16-10-28-8-56-6-47-53-40*62-26-8-51-34-41-45-36-54-18-32-39*2-50-43-20-55-10-16-26-49-15*23-50-43-20-55-16-26-49-15-42*0-23-69-38-36-41-25-4-7-46*7-4-25-34-51-64-52-20-17-61-14-60*2-50-13-22-45-41-25-12-4-7*0-50-17-55-10-16-26-30-24-21*11-9-59-17-20-33-22-19-54-5-37*,28.37098491,591,0,2
115,29-23-50-43-20-55-10-16-26-49-62-21*7-4-25-41-35-64-52-20-17-60*7-53-47-6-56-28-8-26-49-11*2-50-13-22-45-41-12-4-40-46*26-8-51-35-41-45-36-54-18-37*15-49-26-16-10-52-64-58-45-36-41-27-67*42-24-63-6-35-34-45-36-38-19-54-5*31-1-16-10-55-20-33-22-38-19*14-44-61-17-10-16-26-30-24-63*53-47-6-63-24-30-26-1-9-68*0-3-69-23-50-43-17-59-68-9*3-66-19-38-36-45-34-35-6-47*52-64-58-45-36-54-18-32-65-39*1-16-10-20-33-22-38-19-66-48*24-63-6-35-57-34-41-45-36-38*,28.72632738,580,0,2
116,30-26-16-10-55-20-43-50-23-69*31-9-68-1-26-8-56-6-47-53*60-61-43-50-2-0-69-29-23-3*15-30-26-16-10-55-8-28-56-6*5-18-54-36-45-34-35-6-63-21*30-26-8-52-64-58-45-36-38-69*5-54-19-38-22-33-20-17-9-11*11-1-49-26-8-51-34-41-27-67*46-7-4-25-12-41-45-22-33-50-2-14*39-18-54-36-45-41-34-51-8-26-62-42-24*9-59-17-20-33-22-38-54-5-37*8-28-56-6-47-7-40-4-25-57-58-33-13*40-7-47-6-56-28-10-17-61-44*8-52-64-58-45-36-54-5-65-32*48-66-19-38-36-45-34-35-51-56*,28.34982374,594,0,2
117,11-1-26-8-28-56-6-47-53-46*31-11-68-9-17-20-33-22-38-19-54-65-39*15-49-26-8-28-56-51-34-41-27*40-4-25-34-35-51-8-26-1-9*5-54-36-45-41-34-51-8-26-49-62-24*45-22-38-36-54-5-67-27-25-57*7-4-12-41-58-64-52-55-17-60*44-14-2-50-43-20-55-10-16-26-49-42*21-63-6-35-34-45-36-38-69-29-66*15-49-26-8-52-64-58-45-36-38*48-3-69-23-50-43-17-59-9-68*32-18-54-19-38-22-33-43-61-60*28-8-51-64-52-10-16-26-30-63*0-2-50-13-22-45-41-12-25-4*37-5-54-19-38-36-45-58-64-52*,28.62641408,584,0,2
118,0-3-66-38-36-45-34-57-35-6*31-9-68-59-17-50-23-69-3-48-39*7-4-25-41-45-36-38-66-48-29*26-16-10-17-43-50-23-69-18-32*27-41-34-58-64-52-20-17-61-60*11-68-9-17-20-33-22-38-19-54*13-20-55-17-9-1-26-8-28-56-6-47-7*60-61-43-33-22-38-54-5-37-67*4-12-25-41-34-58-33-50-2-14*2-50-43-17-10-16-26-30-24-21*53-4-12-41-58-64-52-20-17-61-44*5-54-38-36-45-34-35-6-63-24*50-43-20-10-16-1-26-30-24-62*46-40-7-4-25-27-67-5-37-65*42-15-49-26-8-51-41-45-36-54*,28.48841483,587,0,2
119,29-3-66-38-36-45-34-35-6-47*37-65-18-54-36-45-41-34-51-8-26-49-42*13-50-23-69-38-36-45-41-12-4-7-40-46-53*1-59-17-43-50-23-69-3-29-48*27-41-34-57-35-51-8-26-1-31*54-19-38-22-33-20-17-59-10-28*41-58-64-52-20-17-61-60-44-14*32-54-19-38-36-45-34-35-6-63*2-23-0-50-43-20-55-10-16-26-30-21*1-16-10-20-33-22-38-54-18-39*35-6-56-8-26-49-15-62-24-63*59-10-55-52-64-51-35-41-27-67*5-54-36-45-34-35-51-8-26-62*4-12-25-57-35-34-45-36-54-5-67*3-69-23-50-43-17-59-9-68-11*,28.72054388,582,0,2
120,30-26-16-10-55-20-43-50-23-69*31-9-68-1-26-8-56-6-47-53*60-61-43-50-2-0-69-29-23-3*15-30-26-16-10-55-8-28-56-6*5-18-54-36-45-34-35-6-63-21*30-26-8-52-64-58-45-36-38-69*5-54-19-38-22-33-20-17-9-11*11-1-49-26-8-51-34-41-27-67*46-7-4-25-12-41-45-22-33-50-2-14*39-18-54-36-45-41-34-51-8-26-62-42-24*9-59-17-20-33-22-38-54-5-37*8-28-56-6-47-7-40-4-25-57-58-33-13*40-7-47-6-56-28-10-17-61-44*8-52-64-58-45-36-54-5-65-32*48-66-19-38-36-45-34-35-51-56*,28.34982374,594,0,2
121,29-48-66-38-36-45-41-12-25-4*15-49-26-16-55-20-33-22-38-19*37-5-54-19-38-22-13-43-61-60-44*2-50-43-20-52-8-28-56-6-47*68-9-59-11-1-26-8-52-64-58-45-36-54-18-39-65*0-23-69-38-36-45-41-25-4-7*16-10-20-33-22-38-19-54-18-32*7-53-47-6-56-28-8-26-49-11-31*13-43-20-55-10-16-26-30-24-21*49-26-8-51-35-57-34-41-27-67*54-36-45-41-35-51-8-26-62-42*3-19-38-22-33-20-55-10-16-26*40-12-41-35-64-52-20-17-60-14*5-54-38-36-45-34-35-6-63-21*46-40-7-47-6-56-28-8-26-49*,28.87286169,575,0,2
122,1-16-55-20-43-50-23-69-0-2*37-5-54-36-45-58-64-52-8-26-62-15*35-57-34-45-36-38-19-66-48-29*21-63-6-35-34-41-45-36-38-19*18-38-36-45-58-64-52-8-26-49*24-63-6-35-57-34-41-45-36-54*46-7-4-12-41-58-64-52-20-17-60-44*65-39-18-54-36-45-34-51-35-6*54-36-45-41-35-51-8-26-49-42*31-11-9-59-17-20-33-22-38-19-54-32*62-49-26-8-51-35-34-41-27-67*40-7-47-6-56-8-26-1-9-68*25-57-35-51-64-52-20-17-61-14*6-63-30-26-1-16-10-28-8-56*13-50-23-69-3-66-38-36-41-25-4-53*,28.80524045,577,0,2
123,29-48-66-38-36-45-41-12-25-4*15-49-26-16-55-20-33-22-38-19*37-5-54-19-38-22-13-43-61-60-44*2-50-43-20-52-8-28-56-6-47*68-9-59-11-1-26-8-52-64-58-45-36-54-18-39-65*0-23-69-38-36-45-41-25-4-7*16-10-20-33-22-38-19-54-18-32*53-47-6-56-28-8-26-49-11-31*13-43-20-55-10-16-26-30-24-21*49-26-8-51-35-57-34-41-27-67*54-36-45-41-35-51-8-26-62-42*3-19-38-22-33-20-55-10-16-26*40-12-41-35-64-52-20-17-60-14*5-54-38-36-45-34-35-6-63-21*46-40-7-47-6-56-28-8-26-49*,28.93410758,571,0,2
124,19-38-36-45-58-64-52-8-26-49*49-26-8-28-56-51-35-41-27-67*46-7-47-6-63-24-30-26-16-1-31*16-55-52-64-58-45-36-54-18-39-32*11-1-26-8-56-51-35-41-27-67*37-65-5-54-38-22-33-43-61-60*24-63-6-35-58-45-36-38-19-66*2-50-13-22-45-41-25-12-4-7*21-63-6-35-34-45-36-38-3-29*9-68-59-17-20-33-22-19-54-65*19-36-45-34-57-35-6-47-53-40*48-3-23-50-43-20-55-10-16-26-49-42-15*0-69-19-38-36-45-58-64-52-8-26-62*21-24-30-26-16-10-55-20-43-50*14-44-61-17-55-10-16-26-30-21*,28.92179818,572,0,2
125,13-20-55-10-59-17-50-33-58-64*9-16-10-55-20-33-22-38-19-66-48*7-4-12-25-41-45-36-38-69-23*38-22-33-20-10-16-1-49-15-42*10-55-52-64-58-45-36-54-5-37*32-5-54-36-45-34-57-35-6-63-21*68-11-1-26-8-56-6-47-53-7-40-46*31-1-16-55-52-64-58-45-36-54-5-37*66-19-22-33-20-55-10-16-26-62*49-26-8-51-35-57-34-45-36-54*2-0-50-43-20-52-8-28-56-6*24-30-26-8-51-58-45-36-54-18-39*29-3-69-23-50-43-20-10-16-26*27-41-58-64-52-20-17-61-60-44-14*8-52-64-58-45-36-54-18-65-67*,29.05557142,569,0,2
126,68-59-17-20-33-22-38-19-54-5*14-2-50-13-22-45-41-12-4-7*49-26-8-51-35-34-41-25-27-67*21-6-35-34-41-45-36-54-5-37*31-11-9-59-17-20-33-22-38-19*32-5-54-36-45-58-35-51-8-26-62-42*39-18-54-36-45-41-34-35-51-56-28*30-26-16-10-20-43-50-23-69-0*65-5-54-38-22-33-43-61-60-44*8-51-35-34-45-36-19-66-48-3*29-23-50-43-17-59-1-16-26-30*7-53-47-6-56-8-26-30-24-21*15-49-26-8-51-34-41-45-36-19*20-55-10-16-26-30-24-63-6-35-57*20-52-64-51-34-25-4-7-40-46*,29.33022007,563,0,2
127,66-19-38-22-33-20-55-10-16-26*15-30-26-16-10-55-8-28-56-6*6-35-57-34-45-36-38-19-66-48*36-45-58-64-52-10-16-1-31-11*60-14-44-61-17-59-1-26-30-24*27-25-12-41-45-36-54-5-67-37*7-47-6-56-8-26-30-24-21-63*48-66-38-36-45-58-51-8-26-49*3-29-69-23-50-43-20-10-16-26*53-7-4-25-57-35-51-64-52-10-59-68-9*46-40-4-12-41-58-64-52-20-17-61-43-13*65-5-54-36-45-34-35-51-8-26-62-42*24-30-26-16-10-17-50-23-69-29*2-0-23-69-38-36-45-41-12-40*55-52-64-58-45-36-54-18-39-32*,29.21379733,568,0,2
128,59-17-20-33-22-38-19-54-18-32*6-56-28-8-10-55-17-61-60-44*3-66-38-36-45-34-57-35-6-63-21*4-25-27-41-36-54-18-5-37-67*22-33-20-55-10-16-26-49-62-42*1-26-8-28-56-6-47-7-40-46-53*68-11-9-59-17-20-33-22-38-19-18-39*23-50-43-17-10-55-16-26-30-24*0-50-43-17-55-10-16-26-30-24*14-2-50-13-33-58-34-25-4-40*64-52-20-17-50-23-69-38-36-45-41-34-35*15-49-26-16-10-20-43-50-23-69-29*63-6-35-34-45-36-54-18-5-65*12-25-41-34-35-51-8-26-1-31*7-4-25-41-45-36-38-19-66-48*,29.25334732,567,0,2
129,68-59-17-20-33-22-38-19-54-5*14-2-50-13-22-45-41-12-4-7*49-26-8-51-35-34-41-25-27-67*21-6-35-34-41-45-36-54-5-37*31-11-9-59-17-20-33-22-38-19*32-5-54-36-45-58-35-51-8-26-62-42*39-18-54-36-45-41-34-35-51-56-28*30-26-16-10-20-43-50-23-69-0*65-5-54-38-22-33-43-61-60-44*8-51-35-34-45-36-19-66-48-3*29-23-50-43-17-59-1-16-26-30*7-53-47-6-56-8-26-30-24-21*15-49-26-8-51-34-41-45-36-19*55-10-16-26-30-24-63-6-35-57*20-52-64-51-34-25-4-7-40-46*,29.42843051,559,0,2
130,11-68-9-59-17-20-33-22-38-19*40-7-4-25-41-58-33-43-61-60*58-33-20-10-55-52-8-51-35-64*6-35-34-45-36-38-19-66-29-48*54-36-45-34-35-51-8-26-1-31*8-51-35-34-45-36-54-32-39-18*37-65-5-67-27-25-4-7-40-46*6-56-8-26-49-15-62-24-21-63*13-50-23-69-19-38-22-33-20-55-16-26-49-15-42*4-25-57-35-64-52-20-17-61-44*44-17-55-10-28-8-56-6-47-53*9-17-20-33-22-19-54-5-65-37*40-7-4-12-41-45-36-38-66-3*0-2-50-43-20-55-10-16-1-49*14-44-61-17-55-10-16-26-30-24*,29.48940125,557,0,2
131,48-66-38-36-45-34-51-8-26-49-42*31-11-9-17-20-33-22-38-19-54-18-39*40-7-47-6-56-8-10-17-61-44*3-66-38-36-45-41-34-35-6-63*46-40-12-41-35-64-52-20-17-60*57-35-6-56-8-26-49-15-62-24-21-63*21-63-6-35-34-45-36-38-19-69*3-66-19-38-22-33-20-55-16-26-30*28-10-59-17-20-33-22-38-19-54-5-67-27*32-37-65-5-54-36-45-41-35-6-63*15-49-26-16-10-20-43-50-23-69-29*9-68-1-26-8-56-6-47-7-40-46*59-17-20-33-22-38-19-54-5-65*14-2-50-13-33-58-34-25-4-40-46*53-7-4-12-41-36-38-19-66-69-23-0*,28.07309324,618,0,2
132,30-26-16-55-52-64-58-45-36-38*14-44-17-10-8-28-56-6-47-53*31-1-26-8-28-56-6-47-7-40-46*24-30-26-16-10-55-17-61-60-44*30-26-8-51-41-45-36-54-5-65-39*3-69-23-50-43-17-59-1-49-15-42*44-61-43-33-22-38-19-54-5-67*6-63-30-26-1-16-10-28-8-56*0-23-69-66-19-36-41-25-4-7-46-40-12*48-66-38-36-45-34-51-8-26-49-11*5-54-19-38-22-33-20-10-59-9-68*14-2-50-13-20-55-17-60-44-61*29-19-38-22-33-20-55-10-16-26-49-42*62-30-26-8-51-35-34-41-45-36-54-18-32*24-21-63-6-35-57-34-41-27-67-37*,28.17639149,615,0,2
133,19-38-22-33-20-10-16-26-49-62*48-3-66-19-36-45-41-25-4-53*11-9-17-20-33-22-38-19-18-39-65*31-1-49-26-8-28-56-6-47-53*42-15-49-26-16-10-20-33-22-38-66-48*12-25-27-41-36-54-18-5-37-67*21-30-26-8-51-34-45-36-38-19-66*48-3-66-38-36-45-34-35-6-63*1-16-10-55-52-64-58-45-36-54-18-32*14-44-60-17-50-0-23-69-38-36-41-25-4-7-46*40-4-25-57-35-51-64-52-20-17-61-43-13*29-3-69-23-50-43-17-59-1-49-15-42*15-49-26-8-52-64-58-45-36-38-66*68-1-26-8-51-34-41-36-54-5-37*0-2-50-43-20-55-10-16-26-30-24*,28.008831,621,0,2
134,0-3-66-38-36-45-34-57-35-6-63*31-9-68-59-17-50-23-69-3-48-39*46-7-4-25-41-45-36-38-66-48-29*15-49-26-16-10-17-43-50-23-69-18-32*27-41-34-58-64-52-20-17-61-60*11-68-9-17-20-33-22-38-19-54*13-20-55-17-9-1-26-8-28-56-6-47-7-40*60-61-43-33-22-38-54-5-37-67*7-4-12-25-41-34-58-33-50-2-14*2-50-43-17-10-16-26-30-24-21*53-4-12-41-58-64-52-20-17-61-44*5-54-38-36-45-34-35-6-63-24*2-50-43-20-10-16-1-26-30-24-62*46-40-7-4-25-27-67-5-37-65*42-15-49-26-8-51-41-45-36-54-65*,28.08183078,617,0,2
135,0-23-69-38-36-45-41-12-4-7*14-2-50-13-22-45-41-25-4-40-46*37-5-54-36-45-58-64-52-8-26-62*16-10-55-20-33-22-38-19-54-18*24-30-26-8-56-51-35-34-41-27-67*4-25-34-35-51-8-26-1-9-68*53-47-6-56-28-8-10-55-17-61-44-60*15-49-1-16-10-55-20-43-50-23*42-15-49-26-16-10-20-43-50-23-69-29*15-49-26-16-55-20-33-22-38-19-66-48-3*18-54-36-45-41-34-35-6-63-21*11-68-9-17-20-33-22-38-19-18*47-53-7-40-4-12-25-34-35-6-63*11-9-68-59-17-20-33-22-38-54-36-41-57*31-1-16-10-52-64-58-45-36-54-18-32-39-65*,28.20775425,612,0,2
136,49-26-16-10-20-43-50-23-69-29*31-11-9-59-17-20-33-22-38-19-65-32*21-24-30-26-16-10-55-20-43-50*53-47-6-56-28-8-10-55-17-60*39-65-5-67-27-25-4-7-40-46*39-18-54-36-45-41-12-4-7-46*15-49-26-8-51-34-41-45-36-38*33-13-50-43-17-20-52-64-51-58*62-42-49-26-16-10-55-20-33-22*14-44-61-17-10-28-8-56-6-47*61-43-33-58-41-12-4-7-40-46*0-2-50-43-17-59-1-26-30-24*37-5-54-36-45-34-57-35-6-63*47-6-56-28-8-26-16-1-9-68*40-4-25-41-45-36-38-66-48-3*,29.8369822,551,0,2
137,0-50-13-33-58-64-51-35-6-47*26-8-51-35-58-45-36-54-18-39*4-25-57-35-51-8-26-16-9-68*15-49-1-26-16-10-55-20-33-22*53-46-40-7-47-6-56-8-26-1*21-63-6-35-34-41-45-36-38-69-3*62-49-1-16-10-20-43-50-23-69*67-27-41-58-64-52-20-17-61-60-44*66-48-29-69-23-50-43-20-55-10*32-65-37-5-54-36-45-41-35-51-8-26-49-42*28-56-51-34-41-45-36-54-18-39*4-12-25-34-35-51-8-26-49-15*39-18-54-19-38-36-45-58-64-52*14-2-50-43-20-55-10-16-26-30-24*31-11-9-68-59-17-20-33-22-38*,29.67236537,552,0,2
138,23-50-43-20-55-16-26-49-15-42*3-38-36-45-41-12-4-7-40-46*40-7-4-25-41-45-36-38-69-29*28-8-52-64-58-45-36-54-18-32*21-62-49-26-8-51-35-34-41-27*4-12-25-34-35-51-8-26-1-31*4-25-57-58-64-52-20-17-61-60-44-14*37-65-5-54-38-22-33-20-17-59*50-43-20-55-10-16-26-30-63-24*26-8-51-34-45-36-38-19-66-48*41-34-35-51-8-26-1-9-68-11*39-18-54-36-45-58-51-35-6-47*0-50-43-20-55-10-16-26-49-62*30-26-8-56-51-35-34-41-27-67*53-7-4-12-41-45-36-19-66-69-23-2-50-13*,29.60148897,554,0,2
139,23-50-43-20-55-16-26-49-15-42*3-38-36-45-41-12-4-7-40-46*40-7-4-25-41-45-36-38-69-29*28-8-52-64-58-45-36-54-18-32*21-62-49-26-8-51-35-34-41-27*4-12-25-34-35-51-8-26-1-31*4-25-57-58-64-52-20-17-61-60-44-14*37-65-5-54-38-22-33-20-17-59*50-43-20-55-10-16-26-30-63-24*26-8-51-34-45-36-38-19-66-48*41-34-35-51-8-26-1-9-68-11*39-18-54-36-45-58-51-35-6-47*0-50-43-20-55-10-16-26-49-62*30-26-8-56-51-35-34-41-27-67*53-7-4-12-41-45-36-19-66-69-23-2-50-13*,29.60148897,554,0,2
140,19-38-22-33-20-10-16-26-49-62*48-3-66-19-36-45-41-25-4-53*11-9-17-20-33-22-38-19-18-39-65*31-1-49-26-8-28-56-6-47-53*15-49-26-16-10-20-33-22-38-66*12-25-27-41-36-54-18-5-37-67*21-30-26-8-51-34-45-36-38-19*48-3-66-38-36-45-34-35-6-63*16-10-55-52-64-58-45-36-54-18-32*14-44-60-17-50-0-23-69-38-36-41-25-4-7-46*40-4-25-57-35-51-64-52-20-17-61-43-13*29-3-69-23-50-43-17-59-1-49-15-42*49-26-8-52-64-58-45-36-38-66*68-1-26-8-51-34-41-36-54-5*2-50-43-20-55-10-16-26-30-24*,28.2716998,598,0,2
141,39-18-54-36-45-58-64-52-8-26*19-29-69-23-50-43-20-55-16-26-49-42-62*26-16-10-55-20-43-50-23-69-0*58-64-52-20-17-61-60-44-14-2*26-8-52-64-58-45-36-54-18-65*1-26-8-28-56-6-47-53-7-46*57-35-41-12-25-4-40-46-7-53*5-18-54-36-45-58-64-52-8-26*21-24-30-63-6-47-7-40-46-53*26-8-51-35-34-41-45-36-22-13*11-31-1-16-55-52-64-58-45-36*32-37-65-5-67-27-25-4-7-40*21-6-35-34-45-36-38-66-3-48*15-49-26-8-51-35-34-45-36-38*22-33-20-10-16-26-49-9-68-59*,33.71357668,543,0,3
142,37-5-65-18-38-3-23-69-19-54-36-41-12-27-25-4-7-40-53-47-6-56-8-26-1-9-68-59-10-28*68-9-31-11-49-1-26-62-42-15-30-63-24-21-6-35-34-45-36-38-66-3-29-48-39-18-67-37-65-32*36-45-41-27-67-5-54-19-38-22-33-20-17-9-11-31-1-49-15-62-24-30-26-16-10-59-68*6-47-53-46-40-7-4-25-57-58-64-52-20-17-61-43-13-50-33-22-45-41-36-54-18-32-65-37-5-67*9-68-11-15-42-62-49-26-30-24-63-6-35-58-45-36-38-19-66-48-39-32-5-54-65-18-67-27-25-41*46-7-4-53-40-47-6-63-21-24-62-49-1-16-10-20-43-50-23-69-0-2-14-60-17-44-61*29-19-65-5-67-37-32-39-18-54-36-45-58-64-35-6-63-24-21-30-26-16-55-10-52-8-56-51-57-41*19-3-48-39-32-18-66-69-29-23-2-50-13-33-58-51-57-35-6-56-8-26-49-15-42-62-24-63-21-30*59-68-11-9-1-26-16-55-10-17-60-44-61-43-33-58-41-12-4-7-40-46-53-47-6-56-28-8-51-64*2-14-60-44-61-17-59-1-11-15-49-26-8-51-34-41-45-36-54-5-37-67-65-32-18-38-66-3-69-19*51-56-6-63-21-24-30-15-62-26-8-52-64-58-45-36-54-18-65-19-22-13-33-50-0-23-29-66-3-48*8-56-6-47-7-46-53-40-4-25-57-35-64-52-20-17-61-60-44-14-2-0-69-19-54-38-3-29-66-48*34-41-12-25-57-35-51-56-28-10-8-55-20-13-50-2-14-44-61-17-59-1-26-30-24-21-63-6-47-53*22-13-33-50-0-69-29-3-66-48-39-18-19-65-54-38-36-45-58-64-52-8-26-49-42-62-15-11-31-9*28-56-6-63-21-62-30-24-42-49-26-8-51-35-41-45-36-54-65-19-29-48-69-18-39-32-37-5-67-27*,23.92788279,1844,0,3
143,62-21-24-63-30-26-8-51-41-45-36-54-18-32-39*65-37-18-32-5-54-36-45-41-34-51-8-26-62-49-42-24*5-32-54-36-45-58-64-52-8-26-49-15-42*15-62-24-63-30-21-6-35-51-57-41-27-12-40-4-25-34-58-64-52-20-17-61-60-14-2*69-3-29-48-66-19-38-36-45-41-25-4-53*68-11-9-31-1-26-8-51-41-45-36-54-18-39-48-29-69-66-19-38-3-23*48-39-65-32-54-36-45-41-35-51-8-26-62-21-30-15*46-40-7-4-25-41-45-22-13-50-2-14-60*67-37-18-54-38-36-45-34-35-6-63-24-30*26-30-15-62-24-21-63-6-35-34-41-25-4-53-47-7-40-46*30-15-62-26-1-68-11-9-59-17-20-33-22-38-54-32-65-37-18-39-48-29-19-36-41*42-62-15-49-26-16-10-17-43-50-23-69-0*50-2-14-44-61-17-10-55-16-26-30-24-42-62-21-63*55-8-28-56-51-35-34-45-36-54-18-32-39-65-5-37*39-32-18-54-36-45-58-64-52-8-26-49*,27.25430777,983,0,3
144,18-54-38-22-33-20-17-59-9-68*36-45-58-64-52-8-26-49-15-42*69-23-2-50-43-61-17-44-60-14*50-43-17-10-16-26-30-24-21-63*7-40-4-12-25-34-35-6-56-51*28-8-56-51-35-34-45-36-54-18-39*12-41-34-35-51-56-8-26-49-15*37-5-54-19-38-22-33-43-61-44*62-15-49-26-8-51-34-41-45-36*57-35-51-8-26-1-68-9-31-11*4-25-12-41-45-22-13-50-2-14*26-16-10-55-20-43-50-0-69-29-3*9-68-1-26-8-56-6-47-53-40*32-65-5-67-27-25-4-7-40-46*15-49-26-16-10-20-33-22-38-66-48*,30.00154711,544,0,3
145,49-1-26-8-51-35-34-41-27-67-37*57-35-6-21-63-24-30-26-16-55-52-64-58-45-36-38-66*4-25-34-35-51-64-52-20-17-60*11-9-17-20-33-22-38-19-18-39*0-23-69-38-36-45-41-25-4-7-40*29-48-3-69-23-50-43-17-9-68-11-31*53-47-6-56-8-10-17-61-44-60*7-4-12-41-34-51-8-26-1-31*46-7-53-47-6-56-28-8-26-1-11-15-42*33-58-64-52-55-10-20-13-50-43*7-4-12-25-41-34-58-33-50-2-14*44-61-17-55-8-28-56-6-47-53*62-26-8-52-64-58-45-36-54-18-65-5*18-54-36-45-58-64-52-55-16-26-49*32-65-54-38-22-33-20-17-59-9-68*,28.11078981,636,0,3
146,3-38-22-13-50-0-23-2-14-44-17-55-10-28-56-6-47-53-46-40-7-4*9-68-11-15-42-24-30-62-49-1-26-8-56-6-47-40-46-53-4-7*9-31-11-59-1-49-15-42-62-26-8-51-35-34-45-36-19-66-69-23-0-50-13-22-33-20-43*25-57-35-51-56-8-10-55-20-17-44-60-61-43-13-22-19-54-5-37-67-27-12-41-34-58-33-50-23*65-37-5-18-54-38-22-33-20-17-59-9-11-1-26-8-56-28-10*3-23-69-29-66-19-22-33-13-43-17-59-9-49-1-26-8-51-41-45-36-54-18-32-37-5-67*24-30-42-15-49-11-68-9-31-1-26-16-10-55-20-33-22-38-36-45-41-34-58*46-7-4-12-41-58-64-52-20-17-61-60-44*43-33-20-10-16-55-8-28-56-51-57-35-6-63-30-26-49-1-68-11-9-31*64-51-34-57-35-58-45-36-41-25-4-53-47-6-56-8-28-10-59-9-68-1-49-42-24*29-19-38-3-66-48-69-0-50-43-20-52-8-28-56-6-47-40*46-53-47-40-7-4-25-57-51-64-52-20-17-61-43-50-2-23-0-3-69-38-66-29-48-39-65-67-27*27-67-18-32-37-65-5-54-36-45-58-64-52-55-8-51-41-12-25-34-35*64-51-8-26-30-21-63-6-35-57-34-45-36-54-18-39-48-3-69-29-66-19-38-22*14-2-50-0-23-29-3-48-66-19-38-36-45-41-25-4-53-46-40-7-47-6-21-63-24-62-49-26*,24.67493523,1406,0,3
147,17-50-23-0-69-29-3-48-39-32-5-65-37-67-18-54-36-45-58-64-51-8-26-49-42-30-63-21-62-24*68-11-15-42-24-30-26-1-49-62-21-63-6-35-57-34-45-36-38-69-0-23-50-2-14-61-17-10-55-16*13-43-17-9-68-59-1-31-11-15-49-26-16-10-20-33-22-38-19-66-48-29-69-23-50-2-14-44-60-61*54-18-65-5-37-32-39-48-3-66-19-38-36-41-25-4-53-46-7-40-12-27-67*49-9-31-11-68-59-1-16-10-20-33-22-19-54-5-65-37-32-18-39-48-29-69-66-38-3-23-2-50-0*53-4-25-27-67-5-37-65-32-39-18-54-36-45-41-57-35-6-47-7-40-46*16-10-55-52-64-58-33-20-17-9-68-11-1-26-8-51-35-34-45-36-54-5-65-37-32-18-66-48-39*54-19-65-32-37-67-5-18-66-29-3-69-23-50-43-20-55-10-16-26-30-62-49-1-11-15-42-24-63-6*27-67-37-18-39-48-29-3-38-19-66-69-0-50-43-20-55-10-16-26-30-63-6-35-58-64-51-8-28-56*31-11-68-9-1-59-10-28-8-56-6-35-34-25-12-4-40-7-47-53-46*11-15-42-49-62-30-24-21-6-35-34-41-45-36-54-5-37-67-27-25-57-58-33-20-52-10-16-26-8-51*28-10-55-8-56-6-35-41-12-25-4-53-47-7-40-46*44-17-61-60-14-2-50-43-20-55-10-16-26-30-24-63-6-47-53-40-7-4-25-57-34-41-58-64-51-56*22-33-58-35-6-56-51-8-52-20-13-43-61-14-44-17-55-10-16-26-30-24-21-62-15-49-1-11-9-31*36-45-58-35-51-57-25-27-67-5-32-37-65-39-18-38-22-33-20-17-59-9-68-11-31-1-26-62-30-63*,24.64868625,1673,0,3
